po_id,supplier_id,site_id,part_id,order_date,promised_date,receipt_date,ordered_qty,received_qty,delivery_delay_days,late_delivery,actual_lead_time_days,lead_time_days_x,lead_time_days_y,lead_time_days,lead_time_variance_days,otif
PO010969,SUP036,SITE06,P00110,2023-01-16,2023-02-22,2023-02-19,16,16,-3,0,34,39,39,39,-5,1
PO010970,SUP036,SITE06,P00110,2023-02-20,2023-03-29,2023-04-01,8,5,3,1,40,39,39,39,1,0
PO010971,SUP036,SITE06,P00110,2023-04-10,2023-05-22,2023-05-23,4,4,1,1,43,39,39,39,4,0
PO010972,SUP036,SITE06,P00110,2023-07-03,2023-08-10,2023-08-14,7,7,4,1,42,39,39,39,3,0
PO010973,SUP036,SITE06,P00110,2023-09-18,2023-10-26,2023-10-29,7,7,3,1,41,39,39,39,2,0
PO010974,SUP036,SITE06,P00110,2023-10-30,2023-12-04,2023-12-04,9,9,0,0,35,39,39,39,-4,1
PO010975,SUP036,SITE06,P00110,2024-01-08,2024-02-19,2024-02-20,16,13,1,1,43,39,39,39,4,0
PO010976,SUP036,SITE06,P00110,2024-06-17,2024-07-23,2024-07-24,8,6,1,1,37,39,39,39,-2,0
PO010977,SUP036,SITE06,P00110,2024-12-23,2025-02-01,2025-01-29,29,27,-3,0,37,39,39,39,-2,0
PO010978,SUP039,SITE01,P00111,2022-01-03,2022-02-23,2022-02-27,11,11,4,1,55,52,52,52,3,0
PO010979,SUP039,SITE01,P00111,2022-01-10,2022-03-03,2022-03-06,5,5,3,1,55,52,52,52,3,0
PO010980,SUP039,SITE01,P00111,2022-05-23,2022-07-14,2022-07-16,3,3,2,1,54,52,52,52,2,0
PO010981,SUP039,SITE01,P00111,2022-10-31,2022-12-11,2022-12-10,4,3,-1,0,40,52,52,52,-12,0
PO010982,SUP039,SITE01,P00111,2023-01-02,2023-02-26,2023-03-01,3,3,3,1,58,52,52,52,6,0
PO010983,SUP039,SITE01,P00111,2023-04-17,2023-06-05,2023-06-06,4,4,1,1,50,52,52,52,-2,0
PO010984,SUP039,SITE01,P00111,2023-05-01,2023-06-22,2023-06-25,9,9,3,1,55,52,52,52,3,0
PO010985,SUP039,SITE01,P00111,2023-10-16,2023-12-01,2023-12-06,4,4,5,1,51,52,52,52,-1,0
PO010986,SUP039,SITE01,P00111,2024-01-08,2024-03-06,2024-03-09,7,7,3,1,61,52,52,52,9,0
PO010987,SUP039,SITE01,P00111,2024-03-04,2024-04-29,2024-05-03,7,7,4,1,60,52,52,52,8,0
PO010988,SUP039,SITE01,P00111,2024-04-29,2024-06-20,2024-06-21,6,6,1,1,53,52,52,52,1,0
PO010989,SUP039,SITE01,P00111,2024-10-21,2024-12-12,2024-12-14,3,3,2,1,54,52,52,52,2,0
PO010990,SUP039,SITE02,P00111,2022-02-14,2022-04-10,2022-04-10,9,9,0,0,55,52,52,52,3,1
PO010991,SUP039,SITE02,P00111,2022-05-09,2022-06-27,2022-06-29,3,3,2,1,51,52,52,52,-1,0
PO010992,SUP039,SITE02,P00111,2022-10-03,2022-11-26,2022-11-27,9,9,1,1,55,52,52,52,3,0
PO010993,SUP039,SITE02,P00111,2022-10-10,2022-11-24,2022-11-24,3,3,0,0,45,52,52,52,-7,1
PO010994,SUP039,SITE02,P00111,2023-03-06,2023-04-30,2023-04-30,2,2,0,0,55,52,52,52,3,1
PO010995,SUP039,SITE02,P00111,2023-09-25,2023-11-20,2023-11-19,6,6,-1,0,55,52,52,52,3,1
PO010996,SUP039,SITE02,P00111,2024-04-22,2024-06-15,2024-06-14,3,3,-1,0,53,52,52,52,1,1
PO010997,SUP039,SITE02,P00111,2024-09-16,2024-11-01,2024-11-10,3,3,9,1,55,52,52,52,3,0
PO010998,SUP039,SITE02,P00111,2024-12-23,2025-02-13,2025-02-17,2,2,4,1,56,52,52,52,4,0
PO010999,SUP039,SITE03,P00111,2022-04-04,2022-05-30,2022-05-28,2,2,-2,0,54,52,52,52,2,1
PO011000,SUP039,SITE03,P00111,2022-08-08,2022-09-28,2022-10-01,8,6,3,1,54,52,52,52,2,0
PO011001,SUP039,SITE03,P00111,2022-10-03,2022-12-01,2022-11-30,3,3,-1,0,58,52,52,52,6,1
PO011002,SUP039,SITE03,P00111,2022-12-12,2023-01-30,2023-02-04,4,4,5,1,54,52,52,52,2,0
PO011003,SUP039,SITE03,P00111,2023-06-12,2023-08-05,2023-08-04,3,3,-1,0,53,52,52,52,1,1
PO011004,SUP039,SITE03,P00111,2024-04-29,2024-06-22,2024-06-25,3,3,3,1,57,52,52,52,5,0
PO011005,SUP039,SITE03,P00111,2024-07-22,2024-09-08,2024-09-10,1,1,2,1,50,52,52,52,-2,0
PO011006,SUP039,SITE03,P00111,2024-09-30,2024-11-19,2024-11-25,2,2,6,1,56,52,52,52,4,0
PO011007,SUP039,SITE03,P00111,2024-10-21,2024-12-11,2024-12-11,3,3,0,0,51,52,52,52,-1,1
PO011008,SUP039,SITE04,P00111,2022-02-28,2022-04-18,2022-04-22,2,2,4,1,53,52,52,52,1,0
PO011009,SUP039,SITE04,P00111,2022-11-21,2023-01-02,2023-01-09,9,9,7,1,49,52,52,52,-3,0
PO011010,SUP039,SITE04,P00111,2022-12-19,2023-02-13,2023-02-13,7,7,0,0,56,52,52,52,4,1
PO011011,SUP039,SITE04,P00111,2023-02-13,2023-03-29,2023-04-03,9,9,5,1,49,52,52,52,-3,0
PO011012,SUP039,SITE04,P00111,2023-02-20,2023-04-14,2023-04-16,7,7,2,1,55,52,52,52,3,0
PO011013,SUP039,SITE04,P00111,2023-03-20,2023-05-12,2023-05-21,4,4,9,1,62,52,52,52,10,0
PO011014,SUP039,SITE04,P00111,2023-05-08,2023-06-30,2023-07-09,8,8,9,1,62,52,52,52,10,0
PO011015,SUP039,SITE04,P00111,2023-07-10,2023-08-21,2023-08-22,11,11,1,1,43,52,52,52,-9,0
PO011016,SUP039,SITE04,P00111,2023-07-24,2023-09-15,2023-09-20,7,7,5,1,58,52,52,52,6,0
PO011017,SUP039,SITE04,P00111,2023-08-14,2023-10-12,2023-10-13,17,13,1,1,60,52,52,52,8,0
PO011018,SUP039,SITE04,P00111,2023-10-16,2023-12-06,2023-12-08,4,4,2,1,53,52,52,52,1,0
PO011019,SUP039,SITE04,P00111,2024-04-08,2024-05-22,2024-05-19,8,8,-3,0,41,52,52,52,-11,1
PO011020,SUP039,SITE04,P00111,2024-05-13,2024-07-10,2024-07-13,7,7,3,1,61,52,52,52,9,0
PO011021,SUP039,SITE04,P00111,2024-09-02,2024-10-23,2024-10-29,5,5,6,1,57,52,52,52,5,0
PO011022,SUP039,SITE04,P00111,2024-12-23,2025-02-19,2025-02-25,6,6,6,1,64,52,52,52,12,0
PO011023,SUP039,SITE05,P00111,2022-05-16,2022-07-13,2022-07-14,7,7,1,1,59,52,52,52,7,0
PO011024,SUP039,SITE05,P00111,2023-04-17,2023-06-02,2023-06-03,2,2,1,1,47,52,52,52,-5,0
PO011025,SUP039,SITE05,P00111,2023-10-02,2023-11-23,2023-11-27,18,18,4,1,56,52,52,52,4,0
PO011026,SUP039,SITE05,P00111,2023-11-06,2023-12-29,2023-12-28,3,3,-1,0,52,52,52,52,0,1
PO011027,SUP039,SITE05,P00111,2024-04-29,2024-06-26,2024-07-04,8,8,8,1,66,52,52,52,14,0
PO011028,SUP039,SITE05,P00111,2024-06-03,2024-07-29,2024-08-01,3,3,3,1,59,52,52,52,7,0
PO011029,SUP039,SITE05,P00111,2024-08-12,2024-10-02,2024-10-04,9,9,2,1,53,52,52,52,1,0
PO011030,SUP039,SITE05,P00111,2024-09-09,2024-10-28,2024-10-27,16,14,-1,0,48,52,52,52,-4,0
PO011031,SUP039,SITE05,P00111,2024-12-09,2025-02-04,2025-02-10,3,3,6,1,63,52,52,52,11,0
PO011032,SUP039,SITE06,P00111,2022-01-31,2022-03-24,2022-03-27,10,7,3,1,55,52,52,52,3,0
PO011033,SUP039,SITE06,P00111,2022-05-09,2022-06-28,2022-06-30,4,4,2,1,52,52,52,52,0,0
PO011034,SUP039,SITE06,P00111,2022-05-30,2022-07-29,2022-07-30,33,33,1,1,61,52,52,52,9,0
PO011035,SUP039,SITE06,P00111,2022-10-17,2022-12-09,2022-12-10,8,8,1,1,54,52,52,52,2,0
PO011036,SUP039,SITE06,P00111,2022-10-31,2022-12-18,2022-12-19,12,12,1,1,49,52,52,52,-3,0
PO011037,SUP039,SITE06,P00111,2022-12-26,2023-02-16,2023-02-20,12,12,4,1,56,52,52,52,4,0
PO011038,SUP039,SITE06,P00111,2023-02-06,2023-03-27,2023-03-26,6,6,-1,0,48,52,52,52,-4,1
PO011039,SUP039,SITE06,P00111,2023-05-15,2023-07-09,2023-07-14,6,6,5,1,60,52,52,52,8,0
PO011040,SUP039,SITE06,P00111,2023-06-12,2023-08-02,2023-08-05,9,9,3,1,54,52,52,52,2,0
PO011041,SUP039,SITE06,P00111,2023-09-18,2023-11-03,2023-11-05,5,5,2,1,48,52,52,52,-4,0
PO011042,SUP039,SITE06,P00111,2023-10-02,2023-11-28,2023-12-01,3,2,3,1,60,52,52,52,8,0
PO011043,SUP039,SITE06,P00111,2023-11-06,2023-12-20,2023-12-22,16,16,2,1,46,52,52,52,-6,0
PO011044,SUP039,SITE06,P00111,2024-06-03,2024-07-19,2024-07-17,4,4,-2,0,44,52,52,52,-8,1
PO011045,SUP039,SITE06,P00111,2024-08-12,2024-10-10,2024-10-10,4,4,0,0,59,52,52,52,7,1
PO011046,SUP039,SITE06,P00111,2024-08-26,2024-10-15,2024-10-16,5,5,1,1,51,52,52,52,-1,0
PO011047,SUP039,SITE06,P00111,2024-09-30,2024-11-13,2024-11-16,6,6,3,1,47,52,52,52,-5,0
PO011048,SUP025,SITE01,P00112,2022-04-18,2022-06-03,2022-06-03,4,4,0,0,46,51,51,51,-5,1
PO011049,SUP025,SITE01,P00112,2022-05-09,2022-06-29,2022-07-02,8,8,3,1,54,51,51,51,3,0
PO011050,SUP025,SITE01,P00112,2022-11-14,2022-12-29,2023-01-05,15,15,7,1,52,51,51,51,1,0
PO011051,SUP025,SITE01,P00112,2022-11-21,2023-01-09,2023-01-13,8,8,4,1,53,51,51,51,2,0
PO011052,SUP025,SITE01,P00112,2023-01-02,2023-02-23,2023-02-27,3,3,4,1,56,51,51,51,5,0
PO011053,SUP025,SITE01,P00112,2023-09-25,2023-11-07,2023-11-08,9,9,1,1,44,51,51,51,-7,0
PO011054,SUP025,SITE01,P00112,2024-01-29,2024-03-20,2024-03-25,7,7,5,1,56,51,51,51,5,0
PO011055,SUP025,SITE01,P00112,2024-04-01,2024-05-22,2024-05-23,3,3,1,1,52,51,51,51,1,0
PO011056,SUP025,SITE01,P00112,2024-05-13,2024-06-27,2024-07-04,4,4,7,1,52,51,51,51,1,0
PO011057,SUP025,SITE01,P00112,2024-08-05,2024-09-28,2024-09-30,6,6,2,1,56,51,51,51,5,0
PO011058,SUP025,SITE01,P00112,2024-08-19,2024-10-14,2024-10-19,15,15,5,1,61,51,51,51,10,0
PO011059,SUP025,SITE01,P00112,2024-12-09,2025-01-31,2025-02-04,14,11,4,1,57,51,51,51,6,0
PO011060,SUP025,SITE01,P00112,2024-12-16,2025-01-30,2025-01-31,9,9,1,1,46,51,51,51,-5,0
PO011061,SUP025,SITE02,P00112,2022-02-14,2022-04-01,2022-04-02,3,3,1,1,47,51,51,51,-4,0
PO011062,SUP025,SITE02,P00112,2022-04-25,2022-06-14,2022-06-15,3,3,1,1,51,51,51,51,0,0
PO011063,SUP025,SITE02,P00112,2022-05-23,2022-07-17,2022-07-20,3,3,3,1,58,51,51,51,7,0
PO011064,SUP025,SITE02,P00112,2023-05-22,2023-07-10,2023-07-16,3,3,6,1,55,51,51,51,4,0
PO011065,SUP025,SITE02,P00112,2023-08-21,2023-10-11,2023-10-10,10,10,-1,0,50,51,51,51,-1,1
PO011066,SUP025,SITE02,P00112,2024-02-12,2024-04-02,2024-04-04,4,4,2,1,52,51,51,51,1,0
PO011067,SUP025,SITE02,P00112,2024-08-12,2024-10-01,2024-10-02,6,6,1,1,51,51,51,51,0,0
PO011068,SUP025,SITE02,P00112,2024-11-11,2024-12-25,2024-12-26,1,1,1,1,45,51,51,51,-6,0
PO011069,SUP025,SITE03,P00112,2022-01-17,2022-03-12,2022-03-18,10,10,6,1,60,51,51,51,9,0
PO011070,SUP025,SITE03,P00112,2022-02-07,2022-03-30,2022-03-27,7,7,-3,0,48,51,51,51,-3,1
PO011071,SUP025,SITE03,P00112,2022-10-03,2022-11-25,2022-11-24,3,2,-1,0,52,51,51,51,1,0
PO011072,SUP025,SITE03,P00112,2022-10-17,2022-12-11,2022-12-15,8,8,4,1,59,51,51,51,8,0
PO011073,SUP025,SITE03,P00112,2024-03-25,2024-05-11,2024-05-15,3,2,4,1,51,51,51,51,0,0
PO011074,SUP025,SITE03,P00112,2024-06-24,2024-08-26,2024-08-29,11,11,3,1,66,51,51,51,15,0
PO011075,SUP025,SITE03,P00112,2024-07-22,2024-09-12,2024-09-14,1,1,2,1,54,51,51,51,3,0
PO011076,SUP025,SITE03,P00112,2024-09-16,2024-11-03,2024-11-06,11,11,3,1,51,51,51,51,0,0
PO011077,SUP025,SITE03,P00112,2024-10-14,2024-12-12,2024-12-17,3,3,5,1,64,51,51,51,13,0
PO011078,SUP025,SITE03,P00112,2024-11-25,2025-01-15,2025-01-15,3,3,0,0,51,51,51,51,0,1
PO011079,SUP025,SITE04,P00112,2022-05-30,2022-07-14,2022-07-16,16,16,2,1,47,51,51,51,-4,0
PO011080,SUP025,SITE04,P00112,2022-06-06,2022-07-25,2022-07-23,9,9,-2,0,47,51,51,51,-4,1
PO011081,SUP025,SITE04,P00112,2022-06-13,2022-08-02,2022-08-04,3,3,2,1,52,51,51,51,1,0
PO011082,SUP025,SITE04,P00112,2022-08-01,2022-09-21,2022-09-20,5,5,-1,0,50,51,51,51,-1,1
PO011083,SUP025,SITE04,P00112,2022-08-29,2022-10-16,2022-10-13,29,22,-3,0,45,51,51,51,-6,0
PO011084,SUP025,SITE04,P00112,2023-02-13,2023-04-10,2023-04-11,13,13,1,1,57,51,51,51,6,0
PO011085,SUP025,SITE04,P00112,2023-04-17,2023-05-29,2023-06-02,11,11,4,1,46,51,51,51,-5,0
PO011086,SUP025,SITE04,P00112,2023-05-01,2023-06-17,2023-06-20,7,7,3,1,50,51,51,51,-1,0
PO011087,SUP025,SITE04,P00112,2023-06-05,2023-07-26,2023-07-31,19,19,5,1,56,51,51,51,5,0
PO011088,SUP025,SITE04,P00112,2023-06-12,2023-08-06,2023-08-13,8,8,7,1,62,51,51,51,11,0
PO011089,SUP025,SITE04,P00112,2023-06-19,2023-08-06,2023-08-08,8,8,2,1,50,51,51,51,-1,0
PO011090,SUP025,SITE04,P00112,2023-07-31,2023-09-19,2023-09-18,5,5,-1,0,49,51,51,51,-2,1
PO011091,SUP025,SITE04,P00112,2023-08-14,2023-10-06,2023-10-06,11,11,0,0,53,51,51,51,2,1
PO011092,SUP025,SITE04,P00112,2023-09-18,2023-11-12,2023-11-09,6,6,-3,0,52,51,51,51,1,1
PO011093,SUP025,SITE04,P00112,2023-09-25,2023-11-15,2023-11-21,5,5,6,1,57,51,51,51,6,0
PO011094,SUP025,SITE04,P00112,2023-10-16,2023-12-07,2023-12-10,4,4,3,1,55,51,51,51,4,0
PO011095,SUP025,SITE04,P00112,2023-11-13,2024-01-05,2024-01-08,41,41,3,1,56,51,51,51,5,0
PO011096,SUP025,SITE04,P00112,2024-02-26,2024-04-12,2024-04-13,13,13,1,1,47,51,51,51,-4,0
PO011097,SUP025,SITE04,P00112,2024-04-29,2024-06-20,2024-06-26,6,6,6,1,58,51,51,51,7,0
PO011098,SUP025,SITE04,P00112,2024-09-30,2024-11-23,2024-11-26,5,5,3,1,57,51,51,51,6,0
PO011099,SUP025,SITE05,P00112,2022-06-06,2022-08-01,2022-08-03,5,5,2,1,58,51,51,51,7,0
PO011100,SUP025,SITE05,P00112,2022-08-08,2022-09-27,2022-09-26,5,4,-1,0,49,51,51,51,-2,0
PO011101,SUP025,SITE05,P00112,2022-09-05,2022-10-24,2022-11-01,7,7,8,1,57,51,51,51,6,0
PO011102,SUP025,SITE05,P00112,2022-12-12,2023-02-02,2023-01-31,4,4,-2,0,50,51,51,51,-1,1
PO011103,SUP025,SITE05,P00112,2023-04-03,2023-05-25,2023-05-25,3,3,0,0,52,51,51,51,1,1
PO011104,SUP025,SITE05,P00112,2023-05-01,2023-06-26,2023-07-02,4,4,6,1,62,51,51,51,11,0
PO011105,SUP025,SITE05,P00112,2023-10-23,2023-12-09,2023-12-09,5,4,0,0,47,51,51,51,-4,0
PO011106,SUP025,SITE05,P00112,2024-02-05,2024-03-25,2024-03-30,6,6,5,1,54,51,51,51,3,0
PO011107,SUP025,SITE05,P00112,2024-06-17,2024-08-10,2024-08-12,4,4,2,1,56,51,51,51,5,0
PO011108,SUP025,SITE05,P00112,2024-11-04,2024-12-24,2024-12-28,3,3,4,1,54,51,51,51,3,0
PO011109,SUP025,SITE05,P00112,2024-12-09,2025-01-26,2025-01-26,1,1,0,0,48,51,51,51,-3,1
PO011110,SUP025,SITE06,P00112,2022-02-07,2022-03-28,2022-03-25,19,19,-3,0,46,51,51,51,-5,1
PO011111,SUP025,SITE06,P00112,2022-02-21,2022-04-13,2022-04-13,18,18,0,0,51,51,51,51,0,1
PO011112,SUP025,SITE06,P00112,2022-05-16,2022-07-14,2022-07-20,11,11,6,1,65,51,51,51,14,0
PO011113,SUP025,SITE06,P00112,2022-06-27,2022-08-21,2022-08-24,5,5,3,1,58,51,51,51,7,0
PO011114,SUP025,SITE06,P00112,2022-07-18,2022-09-14,2022-09-16,25,25,2,1,60,51,51,51,9,0
PO011115,SUP025,SITE06,P00112,2022-07-25,2022-09-20,2022-09-23,23,23,3,1,60,51,51,51,9,0
PO011116,SUP025,SITE06,P00112,2022-08-08,2022-10-05,2022-10-12,14,14,7,1,65,51,51,51,14,0
PO011117,SUP025,SITE06,P00112,2022-08-29,2022-10-19,2022-10-19,14,14,0,0,51,51,51,51,0,1
PO011118,SUP025,SITE06,P00112,2022-09-26,2022-11-16,2022-11-13,31,31,-3,0,48,51,51,51,-3,1
PO011119,SUP025,SITE06,P00112,2022-11-21,2023-01-14,2023-01-16,13,13,2,1,56,51,51,51,5,0
PO011120,SUP025,SITE06,P00112,2022-12-19,2023-02-12,2023-02-14,41,41,2,1,57,51,51,51,6,0
PO011121,SUP025,SITE06,P00112,2023-01-09,2023-02-24,2023-02-22,9,9,-2,0,44,51,51,51,-7,1
PO011122,SUP025,SITE06,P00112,2023-02-27,2023-04-14,2023-04-11,23,23,-3,0,43,51,51,51,-8,1
PO011123,SUP025,SITE06,P00112,2023-04-17,2023-06-07,2023-06-18,83,67,11,1,62,51,51,51,11,0
PO011124,SUP025,SITE06,P00112,2023-08-07,2023-10-01,2023-09-28,35,35,-3,0,52,51,51,51,1,1
PO011125,SUP025,SITE06,P00112,2023-08-28,2023-10-21,2023-10-18,6,5,-3,0,51,51,51,51,0,0
PO011126,SUP025,SITE06,P00112,2023-09-04,2023-10-27,2023-10-30,36,36,3,1,56,51,51,51,5,0
PO011127,SUP025,SITE06,P00112,2023-10-09,2023-12-02,2023-11-29,35,35,-3,0,51,51,51,51,0,1
PO011128,SUP025,SITE06,P00112,2023-10-23,2023-12-11,2023-12-17,16,16,6,1,55,51,51,51,4,0
PO011129,SUP025,SITE06,P00112,2023-11-06,2024-01-04,2024-01-06,10,10,2,1,61,51,51,51,10,0
PO011130,SUP025,SITE06,P00112,2023-11-27,2024-01-13,2024-01-15,17,17,2,1,49,51,51,51,-2,0
PO011131,SUP025,SITE06,P00112,2023-12-04,2024-01-25,2024-01-25,23,20,0,0,52,51,51,51,1,0
PO011132,SUP025,SITE06,P00112,2024-01-29,2024-03-22,2024-03-19,10,10,-3,0,50,51,51,51,-1,1
PO011133,SUP025,SITE06,P00112,2024-02-12,2024-04-08,2024-04-08,8,8,0,0,56,51,51,51,5,1
PO011134,SUP025,SITE06,P00112,2024-02-19,2024-04-05,2024-04-07,11,11,2,1,48,51,51,51,-3,0
PO011135,SUP025,SITE06,P00112,2024-02-26,2024-04-19,2024-04-19,7,7,0,0,53,51,51,51,2,1
PO011136,SUP025,SITE06,P00112,2024-03-04,2024-04-21,2024-04-24,14,14,3,1,51,51,51,51,0,0
PO011137,SUP025,SITE06,P00112,2024-04-22,2024-06-13,2024-06-14,30,30,1,1,53,51,51,51,2,0
PO011138,SUP025,SITE06,P00112,2024-05-13,2024-07-05,2024-07-04,24,24,-1,0,52,51,51,51,1,1
PO011139,SUP025,SITE06,P00112,2024-09-02,2024-10-21,2024-10-22,20,19,1,1,50,51,51,51,-1,0
PO011140,SUP025,SITE06,P00112,2024-09-16,2024-11-06,2024-11-07,29,29,1,1,52,51,51,51,1,0
PO011141,SUP025,SITE06,P00112,2024-09-23,2024-11-07,2024-11-07,20,20,0,0,45,51,51,51,-6,1
PO011142,SUP025,SITE06,P00112,2024-11-25,2025-01-19,2025-01-22,20,20,3,1,58,51,51,51,7,0
PO011143,SUP025,SITE06,P00112,2024-12-02,2025-01-26,2025-01-31,11,11,5,1,60,51,51,51,9,0
PO011144,SUP025,SITE06,P00112,2024-12-09,2025-02-07,2025-02-11,17,17,4,1,64,51,51,51,13,0
PO011145,SUP015,SITE01,P00113,2022-01-17,2022-03-11,2022-03-12,2,2,1,1,54,51,51,51,3,0
PO011146,SUP015,SITE01,P00113,2022-04-25,2022-06-21,2022-06-24,1,1,3,1,60,51,51,51,9,0
PO011147,SUP015,SITE01,P00113,2022-07-11,2022-08-30,2022-08-30,3,3,0,0,50,51,51,51,-1,1
PO011148,SUP015,SITE01,P00113,2024-03-25,2024-05-15,2024-05-19,1,1,4,1,55,51,51,51,4,0
PO011149,SUP015,SITE02,P00113,2022-02-07,2022-03-25,2022-03-28,1,1,3,1,49,51,51,51,-2,0
PO011150,SUP015,SITE02,P00113,2022-06-20,2022-08-12,2022-08-13,2,2,1,1,54,51,51,51,3,0
PO011151,SUP015,SITE02,P00113,2023-07-31,2023-09-19,2023-09-20,1,1,1,1,51,51,51,51,0,0
PO011152,SUP015,SITE02,P00113,2023-10-23,2023-12-10,2023-12-13,1,1,3,1,51,51,51,51,0,0
PO011153,SUP015,SITE03,P00113,2022-05-30,2022-07-30,2022-07-30,2,2,0,0,61,51,51,51,10,1
PO011154,SUP015,SITE03,P00113,2022-07-18,2022-09-10,2022-09-09,1,1,-1,0,53,51,51,51,2,1
PO011155,SUP015,SITE03,P00113,2023-10-09,2023-11-24,2023-11-29,1,1,5,1,51,51,51,51,0,0
PO011156,SUP015,SITE03,P00113,2024-02-26,2024-04-18,2024-04-20,1,1,2,1,54,51,51,51,3,0
PO011157,SUP015,SITE04,P00113,2022-01-10,2022-02-28,2022-03-02,7,7,2,1,51,51,51,51,0,0
PO011158,SUP015,SITE04,P00113,2022-05-02,2022-06-21,2022-06-22,6,6,1,1,51,51,51,51,0,0
PO011159,SUP015,SITE04,P00113,2023-01-23,2023-03-18,2023-03-18,3,3,0,0,54,51,51,51,3,1
PO011160,SUP015,SITE04,P00113,2023-07-17,2023-09-05,2023-09-08,5,3,3,1,53,51,51,51,2,0
PO011161,SUP015,SITE04,P00113,2024-05-20,2024-07-06,2024-07-09,3,3,3,1,50,51,51,51,-1,0
PO011162,SUP015,SITE04,P00113,2024-06-24,2024-08-12,2024-08-15,4,4,3,1,52,51,51,51,1,0
PO011163,SUP015,SITE04,P00113,2024-10-14,2024-12-10,2024-12-08,8,8,-2,0,55,51,51,51,4,1
PO011164,SUP015,SITE05,P00113,2022-07-11,2022-08-30,2022-08-31,4,3,1,1,51,51,51,51,0,0
PO011165,SUP015,SITE05,P00113,2022-09-26,2022-11-17,2022-11-21,2,2,4,1,56,51,51,51,5,0
PO011166,SUP015,SITE05,P00113,2022-10-10,2022-11-27,2022-12-01,1,1,4,1,52,51,51,51,1,0
PO011167,SUP015,SITE05,P00113,2022-11-07,2022-12-20,2022-12-24,3,3,4,1,47,51,51,51,-4,0
PO011168,SUP015,SITE06,P00113,2022-07-04,2022-08-26,2022-08-31,1,1,5,1,58,51,51,51,7,0
PO011169,SUP015,SITE06,P00113,2023-09-11,2023-11-01,2023-11-07,3,2,6,1,57,51,51,51,6,0
PO011170,SUP015,SITE06,P00113,2024-01-22,2024-03-16,2024-03-17,2,2,1,1,55,51,51,51,4,0
PO011171,SUP015,SITE06,P00113,2024-11-11,2025-01-07,2025-01-08,4,3,1,1,58,51,51,51,7,0
PO011172,SUP018,SITE01,P00114,2022-01-10,2022-02-18,2022-02-23,2,2,5,1,44,36,36,36,8,0
PO011173,SUP018,SITE01,P00114,2022-07-11,2022-08-15,2022-08-19,7,7,4,1,39,36,36,36,3,0
PO011174,SUP018,SITE01,P00114,2022-08-15,2022-09-22,2022-09-24,5,5,2,1,40,36,36,36,4,0
PO011175,SUP018,SITE01,P00114,2023-06-05,2023-07-19,2023-07-24,7,7,5,1,49,36,36,36,13,0
PO011176,SUP018,SITE01,P00114,2023-07-24,2023-08-27,2023-09-03,1,1,7,1,41,36,36,36,5,0
PO011177,SUP018,SITE01,P00114,2023-11-27,2024-01-01,2024-01-03,3,3,2,1,37,36,36,36,1,0
PO011178,SUP018,SITE02,P00114,2022-02-14,2022-03-21,2022-03-22,2,2,1,1,36,36,36,36,0,0
PO011179,SUP018,SITE02,P00114,2022-04-11,2022-05-16,2022-05-19,5,5,3,1,38,36,36,36,2,0
PO011180,SUP018,SITE02,P00114,2022-11-21,2022-12-24,2022-12-23,2,2,-1,0,32,36,36,36,-4,1
PO011181,SUP018,SITE02,P00114,2023-07-03,2023-08-02,2023-08-09,3,3,7,1,37,36,36,36,1,0
PO011182,SUP018,SITE02,P00114,2024-09-23,2024-11-01,2024-11-02,2,2,1,1,40,36,36,36,4,0
PO011183,SUP018,SITE03,P00114,2022-02-14,2022-03-22,2022-03-28,2,2,6,1,42,36,36,36,6,0
PO011184,SUP018,SITE03,P00114,2023-02-06,2023-03-16,2023-03-16,2,1,0,0,38,36,36,36,2,0
PO011185,SUP018,SITE03,P00114,2023-10-30,2023-12-03,2023-12-03,3,3,0,0,34,36,36,36,-2,1
PO011186,SUP018,SITE03,P00114,2023-11-06,2023-12-15,2023-12-17,5,5,2,1,41,36,36,36,5,0
PO011187,SUP018,SITE03,P00114,2023-12-04,2024-01-11,2024-01-17,3,3,6,1,44,36,36,36,8,0
PO011188,SUP018,SITE03,P00114,2024-03-25,2024-04-28,2024-04-26,3,3,-2,0,32,36,36,36,-4,1
PO011189,SUP018,SITE03,P00114,2024-11-04,2024-12-07,2024-12-06,4,4,-1,0,32,36,36,36,-4,1
PO011190,SUP018,SITE04,P00114,2022-03-07,2022-04-18,2022-04-20,10,10,2,1,44,36,36,36,8,0
PO011191,SUP018,SITE04,P00114,2022-03-14,2022-04-20,2022-04-23,10,10,3,1,40,36,36,36,4,0
PO011192,SUP018,SITE04,P00114,2022-05-30,2022-07-08,2022-07-14,15,15,6,1,45,36,36,36,9,0
PO011193,SUP018,SITE04,P00114,2022-06-06,2022-07-15,2022-07-16,7,7,1,1,40,36,36,36,4,0
PO011194,SUP018,SITE04,P00114,2022-07-04,2022-08-10,2022-08-08,3,3,-2,0,35,36,36,36,-1,1
PO011195,SUP018,SITE04,P00114,2022-10-24,2022-11-30,2022-12-04,12,12,4,1,41,36,36,36,5,0
PO011196,SUP018,SITE04,P00114,2023-03-27,2023-05-03,2023-05-07,4,4,4,1,41,36,36,36,5,0
PO011197,SUP018,SITE04,P00114,2023-12-04,2024-01-14,2024-01-16,4,4,2,1,43,36,36,36,7,0
