po_id,supplier_id,site_id,part_id,order_date,promised_date,receipt_date,ordered_qty,received_qty
PO017466,SUP010,SITE04,P00177,2023-12-11,2024-01-16,2024-01-13,8,8
PO017467,SUP010,SITE04,P00177,2024-01-22,2024-02-23,2024-02-22,9,9
PO017468,SUP010,SITE04,P00177,2024-03-04,2024-04-07,2024-04-13,6,6
PO017469,SUP010,SITE04,P00177,2024-06-24,2024-07-24,2024-07-21,14,14
PO017470,SUP010,SITE04,P00177,2024-07-15,2024-08-15,2024-08-13,20,20
PO017471,SUP010,SITE04,P00177,2024-08-05,2024-09-07,2024-09-06,7,6
PO017472,SUP010,SITE04,P00177,2024-10-14,2024-11-21,2024-11-25,7,7
PO017473,SUP010,SITE05,P00177,2022-01-31,2022-03-04,2022-03-04,6,6
PO017474,SUP010,SITE05,P00177,2022-02-28,2022-04-04,2022-04-11,3,2
PO017475,SUP010,SITE05,P00177,2022-08-15,2022-09-22,2022-09-19,5,5
PO017476,SUP010,SITE05,P00177,2023-01-30,2023-03-05,2023-03-07,3,3
PO017477,SUP010,SITE05,P00177,2023-10-09,2023-11-14,2023-11-14,8,8
PO017478,SUP010,SITE05,P00177,2024-01-15,2024-02-18,2024-02-18,2,2
PO017479,SUP010,SITE05,P00177,2024-02-05,2024-03-07,2024-03-04,5,5
PO017480,SUP010,SITE05,P00177,2024-04-01,2024-05-05,2024-05-10,4,4
PO017481,SUP010,SITE05,P00177,2024-06-24,2024-07-27,2024-07-27,10,10
PO017482,SUP010,SITE05,P00177,2024-11-25,2024-12-30,2025-01-02,4,4
PO017483,SUP010,SITE06,P00177,2022-03-14,2022-04-20,2022-04-20,11,11
PO017484,SUP010,SITE06,P00177,2022-04-04,2022-05-09,2022-05-13,14,14
PO017485,SUP010,SITE06,P00177,2022-05-09,2022-06-14,2022-06-17,7,7
PO017486,SUP010,SITE06,P00177,2022-06-06,2022-07-16,2022-07-18,12,12
PO017487,SUP010,SITE06,P00177,2022-07-11,2022-08-13,2022-08-15,11,11
PO017488,SUP010,SITE06,P00177,2022-08-15,2022-09-17,2022-09-18,10,10
PO017489,SUP010,SITE06,P00177,2022-11-28,2023-01-07,2023-01-04,11,9
PO017490,SUP010,SITE06,P00177,2022-12-05,2023-01-05,2023-01-02,11,11
PO017491,SUP010,SITE06,P00177,2023-04-10,2023-05-17,2023-05-14,9,9
PO017492,SUP010,SITE06,P00177,2023-06-05,2023-07-11,2023-07-13,9,9
PO017493,SUP010,SITE06,P00177,2023-07-10,2023-08-13,2023-08-11,7,7
PO017494,SUP010,SITE06,P00177,2023-08-21,2023-09-26,2023-09-28,14,14
PO017495,SUP010,SITE06,P00177,2023-12-04,2024-01-06,2024-01-03,7,7
PO017496,SUP010,SITE06,P00177,2024-01-08,2024-02-17,2024-02-18,9,9
PO017497,SUP010,SITE06,P00177,2024-01-15,2024-02-19,2024-02-23,8,8
PO017498,SUP010,SITE06,P00177,2024-02-19,2024-03-24,2024-03-29,6,6
PO017499,SUP010,SITE06,P00177,2024-08-19,2024-09-20,2024-09-19,11,11
PO017500,SUP010,SITE06,P00177,2024-10-07,2024-11-08,2024-11-05,12,12
PO017501,SUP006,SITE01,P00178,2022-01-03,2022-03-10,2022-03-10,7,7
PO017502,SUP006,SITE01,P00178,2022-01-10,2022-03-07,2022-03-04,15,15
PO017503,SUP006,SITE01,P00178,2022-09-26,2022-11-26,2022-11-29,19,19
PO017504,SUP006,SITE01,P00178,2022-10-03,2022-11-28,2022-11-27,19,12
PO017505,SUP006,SITE01,P00178,2022-11-07,2023-01-07,2023-01-08,10,10
PO017506,SUP006,SITE01,P00178,2023-03-27,2023-05-19,2023-05-22,11,11
PO017507,SUP006,SITE01,P00178,2023-04-10,2023-06-09,2023-06-07,8,8
PO017508,SUP006,SITE01,P00178,2023-04-17,2023-06-16,2023-06-15,4,4
PO017509,SUP006,SITE01,P00178,2023-05-01,2023-06-24,2023-07-02,3,2
PO017510,SUP006,SITE01,P00178,2023-05-29,2023-07-20,2023-07-23,6,6
PO017511,SUP006,SITE01,P00178,2023-07-10,2023-09-10,2023-09-14,8,8
PO017512,SUP006,SITE01,P00178,2023-10-09,2023-11-28,2023-11-29,14,14
PO017513,SUP006,SITE01,P00178,2023-10-30,2023-12-20,2023-12-19,9,9
PO017514,SUP006,SITE01,P00178,2024-01-29,2024-03-30,2024-03-30,6,6
PO017515,SUP006,SITE01,P00178,2024-03-18,2024-05-19,2024-05-22,8,8
PO017516,SUP006,SITE01,P00178,2024-06-17,2024-08-18,2024-08-18,13,13
PO017517,SUP006,SITE01,P00178,2024-06-24,2024-08-27,2024-08-31,10,10
PO017518,SUP006,SITE01,P00178,2024-09-30,2024-11-28,2024-11-30,22,22
PO017519,SUP006,SITE01,P00178,2024-10-28,2024-12-15,2024-12-24,21,21
PO017520,SUP006,SITE01,P00178,2024-12-09,2025-02-01,2025-01-30,10,10
PO017521,SUP006,SITE02,P00178,2022-03-21,2022-05-15,2022-05-14,3,3
PO017522,SUP006,SITE02,P00178,2022-03-28,2022-05-25,2022-05-28,12,12
PO017523,SUP006,SITE02,P00178,2022-04-11,2022-06-13,2022-06-14,8,5
PO017524,SUP006,SITE02,P00178,2022-10-17,2022-12-14,2022-12-19,3,3
PO017525,SUP006,SITE02,P00178,2022-12-05,2023-02-03,2023-02-05,10,10
PO017526,SUP006,SITE02,P00178,2023-01-02,2023-02-23,2023-02-21,11,11
PO017527,SUP006,SITE02,P00178,2023-06-12,2023-08-07,2023-08-11,12,12
PO017528,SUP006,SITE02,P00178,2023-07-03,2023-09-05,2023-09-05,5,4
PO017529,SUP006,SITE02,P00178,2023-07-17,2023-09-13,2023-09-13,12,12
PO017530,SUP006,SITE02,P00178,2023-10-23,2023-12-17,2023-12-24,16,10
PO017531,SUP006,SITE02,P00178,2023-12-11,2024-02-02,2024-02-01,5,5
PO017532,SUP006,SITE02,P00178,2024-02-26,2024-04-22,2024-04-27,4,4
PO017533,SUP006,SITE02,P00178,2024-06-17,2024-08-15,2024-08-20,7,7
PO017534,SUP006,SITE02,P00178,2024-10-21,2024-12-14,2024-12-22,4,4
PO017535,SUP006,SITE02,P00178,2024-11-25,2025-01-20,2025-01-19,3,3
PO017536,SUP006,SITE02,P00178,2024-12-23,2025-02-12,2025-02-09,29,29
PO017537,SUP006,SITE03,P00178,2022-01-10,2022-03-16,2022-03-16,8,8
PO017538,SUP006,SITE03,P00178,2022-01-31,2022-03-26,2022-03-30,4,4
PO017539,SUP006,SITE03,P00178,2022-02-28,2022-04-25,2022-04-28,6,6
PO017540,SUP006,SITE03,P00178,2022-05-30,2022-07-26,2022-07-27,7,7
PO017541,SUP006,SITE03,P00178,2022-06-13,2022-08-06,2022-08-08,7,7
PO017542,SUP006,SITE03,P00178,2022-08-22,2022-10-12,2022-10-18,21,21
PO017543,SUP006,SITE03,P00178,2022-10-31,2023-01-03,2023-01-07,10,10
PO017544,SUP006,SITE03,P00178,2023-09-11,2023-11-10,2023-11-11,8,8
PO017545,SUP006,SITE03,P00178,2023-09-18,2023-11-13,2023-11-16,14,14
PO017546,SUP006,SITE03,P00178,2024-01-01,2024-03-04,2024-03-04,7,6
PO017547,SUP006,SITE03,P00178,2024-01-22,2024-03-24,2024-03-29,8,8
PO017548,SUP006,SITE03,P00178,2024-08-26,2024-10-20,2024-10-19,6,5
PO017549,SUP006,SITE03,P00178,2024-09-09,2024-10-29,2024-11-01,12,12
PO017550,SUP006,SITE03,P00178,2024-10-14,2024-12-12,2024-12-18,10,10
PO017551,SUP006,SITE03,P00178,2024-10-21,2024-12-11,2024-12-15,16,16
PO017552,SUP006,SITE03,P00178,2024-12-23,2025-02-11,2025-02-13,5,5
PO017553,SUP006,SITE04,P00178,2022-02-28,2022-04-28,2022-04-27,25,25
PO017554,SUP006,SITE04,P00178,2022-04-04,2022-06-01,2022-05-31,22,22
PO017555,SUP006,SITE04,P00178,2022-04-18,2022-06-19,2022-06-17,22,22
PO017556,SUP006,SITE04,P00178,2022-04-25,2022-06-15,2022-06-15,27,27
PO017557,SUP006,SITE04,P00178,2022-05-02,2022-07-05,2022-07-08,48,34
PO017558,SUP006,SITE04,P00178,2022-05-09,2022-07-10,2022-07-08,29,29
PO017559,SUP006,SITE04,P00178,2022-06-13,2022-08-09,2022-08-12,21,21
PO017560,SUP006,SITE04,P00178,2022-10-10,2022-12-16,2022-12-15,15,15
PO017561,SUP006,SITE04,P00178,2022-11-14,2023-01-14,2023-01-17,40,40
PO017562,SUP006,SITE04,P00178,2022-11-21,2023-01-21,2023-01-27,15,15
PO017563,SUP006,SITE04,P00178,2022-12-12,2023-02-06,2023-02-06,17,17
PO017564,SUP006,SITE04,P00178,2023-01-23,2023-03-30,2023-03-27,49,49
PO017565,SUP006,SITE04,P00178,2023-05-01,2023-07-03,2023-07-09,56,56
PO017566,SUP006,SITE04,P00178,2023-05-08,2023-07-05,2023-07-13,13,13
PO017567,SUP006,SITE04,P00178,2023-05-15,2023-07-14,2023-07-17,31,19
PO017568,SUP006,SITE04,P00178,2023-05-22,2023-07-20,2023-07-29,24,24
PO017569,SUP006,SITE04,P00178,2023-05-29,2023-07-25,2023-07-28,61,61
PO017570,SUP006,SITE04,P00178,2023-07-31,2023-09-24,2023-09-30,42,42
PO017571,SUP006,SITE04,P00178,2023-09-25,2023-11-18,2023-11-23,26,26
PO017572,SUP006,SITE04,P00178,2023-11-06,2024-01-04,2024-01-11,15,15
PO017573,SUP006,SITE04,P00178,2023-11-20,2024-01-21,2024-01-24,17,17
PO017574,SUP006,SITE04,P00178,2024-01-01,2024-02-22,2024-02-25,17,17
PO017575,SUP006,SITE04,P00178,2024-01-29,2024-03-22,2024-03-22,13,13
PO017576,SUP006,SITE04,P00178,2024-02-05,2024-03-28,2024-03-26,139,139
PO017577,SUP006,SITE04,P00178,2024-02-12,2024-04-10,2024-04-07,16,13
PO017578,SUP006,SITE04,P00178,2024-02-19,2024-04-10,2024-04-09,17,17
PO017579,SUP006,SITE04,P00178,2024-03-25,2024-05-24,2024-05-31,23,23
PO017580,SUP006,SITE04,P00178,2024-04-01,2024-06-03,2024-06-11,31,31
PO017581,SUP006,SITE04,P00178,2024-04-22,2024-06-13,2024-06-13,21,21
PO017582,SUP006,SITE04,P00178,2024-05-27,2024-07-18,2024-07-23,17,17
PO017583,SUP006,SITE04,P00178,2024-06-03,2024-07-26,2024-07-25,11,11
PO017584,SUP006,SITE04,P00178,2024-07-08,2024-08-30,2024-08-31,58,44
PO017585,SUP006,SITE04,P00178,2024-07-29,2024-09-22,2024-09-19,28,28
PO017586,SUP006,SITE04,P00178,2024-09-23,2024-11-23,2024-11-28,25,25
PO017587,SUP006,SITE04,P00178,2024-12-23,2025-02-17,2025-02-16,21,21
PO017588,SUP006,SITE05,P00178,2022-03-07,2022-05-02,2022-05-01,14,14
PO017589,SUP006,SITE05,P00178,2022-05-09,2022-06-28,2022-06-26,7,7
PO017590,SUP006,SITE05,P00178,2022-05-16,2022-07-11,2022-07-13,6,6
PO017591,SUP006,SITE05,P00178,2022-08-22,2022-10-07,2022-10-06,11,11
PO017592,SUP006,SITE05,P00178,2022-12-19,2023-02-20,2023-02-21,14,14
PO017593,SUP006,SITE05,P00178,2023-02-06,2023-04-02,2023-04-01,4,4
PO017594,SUP006,SITE05,P00178,2023-03-13,2023-05-09,2023-05-10,22,22
PO017595,SUP006,SITE05,P00178,2023-07-03,2023-09-08,2023-09-09,3,3
PO017596,SUP006,SITE05,P00178,2023-08-14,2023-10-14,2023-10-16,17,17
PO017597,SUP006,SITE05,P00178,2023-10-09,2023-12-02,2023-12-05,4,4
PO017598,SUP006,SITE05,P00178,2024-01-01,2024-03-05,2024-03-08,12,12
PO017599,SUP006,SITE05,P00178,2024-06-17,2024-08-18,2024-08-23,5,5
PO017600,SUP006,SITE05,P00178,2024-09-09,2024-11-03,2024-10-31,5,4
PO017601,SUP006,SITE05,P00178,2024-09-23,2024-11-24,2024-11-27,16,16
PO017602,SUP006,SITE05,P00178,2024-10-28,2024-12-24,2024-12-27,5,5
PO017603,SUP006,SITE06,P00178,2022-01-24,2022-03-28,2022-04-03,15,12
PO017604,SUP006,SITE06,P00178,2022-03-07,2022-05-03,2022-05-05,27,27
PO017605,SUP006,SITE06,P00178,2022-05-09,2022-07-03,2022-06-30,19,19
PO017606,SUP006,SITE06,P00178,2022-07-04,2022-09-07,2022-09-09,36,36
PO017607,SUP006,SITE06,P00178,2022-08-29,2022-10-28,2022-10-30,12,12
PO017608,SUP006,SITE06,P00178,2022-09-19,2022-11-20,2022-11-23,12,12
PO017609,SUP006,SITE06,P00178,2022-10-10,2022-12-07,2022-12-09,19,19
PO017610,SUP006,SITE06,P00178,2022-10-24,2022-12-17,2022-12-24,13,13
PO017611,SUP006,SITE06,P00178,2022-11-21,2023-01-18,2023-01-19,11,11
PO017612,SUP006,SITE06,P00178,2022-12-05,2023-02-05,2023-02-08,7,5
PO017613,SUP006,SITE06,P00178,2022-12-19,2023-02-19,2023-02-20,11,11
PO017614,SUP006,SITE06,P00178,2023-01-23,2023-03-15,2023-03-18,19,19
PO017615,SUP006,SITE06,P00178,2023-02-13,2023-04-18,2023-04-25,6,6
PO017616,SUP006,SITE06,P00178,2023-03-13,2023-05-07,2023-05-05,10,8
PO017617,SUP006,SITE06,P00178,2023-03-27,2023-05-25,2023-05-25,22,22
PO017618,SUP006,SITE06,P00178,2023-06-26,2023-08-26,2023-08-25,9,9
PO017619,SUP006,SITE06,P00178,2023-07-17,2023-09-12,2023-09-12,10,9
PO017620,SUP006,SITE06,P00178,2023-08-07,2023-10-03,2023-10-05,48,48
PO017621,SUP006,SITE06,P00178,2023-08-14,2023-10-05,2023-10-10,21,16
PO017622,SUP006,SITE06,P00178,2023-09-04,2023-10-29,2023-10-29,12,11
PO017623,SUP006,SITE06,P00178,2023-10-16,2023-12-14,2023-12-15,12,12
PO017624,SUP006,SITE06,P00178,2023-11-13,2024-01-13,2024-01-17,10,10
PO017625,SUP006,SITE06,P00178,2024-02-19,2024-04-15,2024-04-18,12,12
PO017626,SUP006,SITE06,P00178,2024-04-08,2024-06-08,2024-06-09,9,9
PO017627,SUP006,SITE06,P00178,2024-07-01,2024-08-31,2024-09-01,13,13
PO017628,SUP006,SITE06,P00178,2024-07-22,2024-09-19,2024-09-22,13,13
PO017629,SUP006,SITE06,P00178,2024-08-26,2024-10-25,2024-10-24,15,15
PO017630,SUP006,SITE06,P00178,2024-10-07,2024-12-11,2024-12-13,9,9
PO017631,SUP006,SITE06,P00178,2024-10-21,2024-12-16,2024-12-20,14,13
PO017632,SUP006,SITE06,P00178,2024-11-11,2025-01-16,2025-01-17,28,28
PO017633,SUP006,SITE06,P00178,2024-11-25,2025-01-20,2025-01-27,6,5
PO017634,SUP028,SITE01,P00179,2022-02-21,2022-03-04,2022-03-08,3,2
PO017635,SUP028,SITE01,P00179,2023-02-27,2023-03-11,2023-03-11,2,2
PO017636,SUP028,SITE01,P00179,2023-10-23,2023-11-03,2023-11-02,1,1
PO017637,SUP028,SITE01,P00179,2023-12-18,2023-12-29,2023-12-28,3,3
PO017638,SUP028,SITE01,P00179,2024-10-14,2024-10-26,2024-10-26,4,4
PO017639,SUP028,SITE02,P00179,2022-10-10,2022-10-23,2022-10-26,1,1
PO017640,SUP028,SITE02,P00179,2022-11-07,2022-11-21,2022-11-18,2,2
PO017641,SUP028,SITE02,P00179,2024-09-02,2024-09-14,2024-09-11,3,3
PO017642,SUP028,SITE02,P00179,2024-11-11,2024-11-23,2024-11-20,3,3
PO017643,SUP028,SITE03,P00179,2022-11-21,2022-12-03,2022-12-03,5,5
PO017644,SUP028,SITE03,P00179,2022-12-26,2023-01-07,2023-01-11,5,5
PO017645,SUP028,SITE03,P00179,2023-03-13,2023-03-25,2023-03-26,8,6
PO017646,SUP028,SITE03,P00179,2024-04-15,2024-04-28,2024-05-04,2,2
PO017647,SUP028,SITE03,P00179,2024-07-08,2024-07-19,2024-07-16,3,2
PO017648,SUP028,SITE03,P00179,2024-11-25,2024-12-07,2024-12-06,3,3
PO017649,SUP028,SITE04,P00179,2022-02-07,2022-02-19,2022-02-16,5,5
PO017650,SUP028,SITE04,P00179,2022-04-11,2022-04-24,2022-04-25,4,4
PO017651,SUP028,SITE04,P00179,2022-05-23,2022-06-04,2022-06-04,6,6
PO017652,SUP028,SITE04,P00179,2022-08-08,2022-08-19,2022-08-17,4,4
PO017653,SUP028,SITE04,P00179,2022-08-29,2022-09-12,2022-09-13,7,7
PO017654,SUP028,SITE04,P00179,2023-02-20,2023-03-03,2023-03-03,3,3
PO017655,SUP028,SITE04,P00179,2023-06-26,2023-07-09,2023-07-12,10,10
PO017656,SUP028,SITE04,P00179,2023-10-02,2023-10-14,2023-10-12,3,3
PO017657,SUP028,SITE04,P00179,2024-06-03,2024-06-16,2024-06-16,8,8
PO017658,SUP028,SITE04,P00179,2024-08-05,2024-08-17,2024-08-17,11,8
PO017659,SUP028,SITE05,P00179,2022-07-04,2022-07-17,2022-07-19,3,3
PO017660,SUP028,SITE05,P00179,2022-10-31,2022-11-13,2022-11-18,1,1
PO017661,SUP028,SITE05,P00179,2023-08-21,2023-08-31,2023-08-31,1,1
PO017662,SUP028,SITE05,P00179,2024-08-12,2024-08-25,2024-09-01,4,4
PO017663,SUP028,SITE06,P00179,2022-01-03,2022-01-15,2022-01-12,5,3
PO017664,SUP028,SITE06,P00179,2022-01-10,2022-01-21,2022-01-22,8,8
PO017665,SUP028,SITE06,P00179,2022-01-17,2022-01-29,2022-01-26,6,6
PO017666,SUP028,SITE06,P00179,2022-02-28,2022-03-11,2022-03-15,12,12
PO017667,SUP028,SITE06,P00179,2022-03-14,2022-03-26,2022-03-27,11,11
PO017668,SUP028,SITE06,P00179,2022-05-09,2022-05-21,2022-05-20,11,11
PO017669,SUP028,SITE06,P00179,2022-05-16,2022-05-27,2022-05-24,34,34
PO017670,SUP028,SITE06,P00179,2022-09-12,2022-09-25,2022-09-24,7,7
PO017671,SUP028,SITE06,P00179,2022-10-17,2022-10-29,2022-11-02,12,12
PO017672,SUP028,SITE06,P00179,2023-06-12,2023-06-24,2023-06-29,9,9
PO017673,SUP028,SITE06,P00179,2023-10-09,2023-10-24,2023-10-23,4,4
PO017674,SUP028,SITE06,P00179,2023-10-30,2023-11-11,2023-11-14,12,8
PO017675,SUP028,SITE06,P00179,2024-03-25,2024-04-06,2024-04-05,12,12
PO017676,SUP028,SITE06,P00179,2024-07-22,2024-08-03,2024-08-02,4,4
PO017677,SUP028,SITE06,P00179,2024-09-02,2024-09-15,2024-09-14,16,16
PO017678,SUP028,SITE06,P00179,2024-09-09,2024-09-21,2024-09-19,11,11
PO017679,SUP028,SITE06,P00179,2024-12-02,2024-12-15,2024-12-12,14,14
PO017680,SUP031,SITE01,P00180,2022-03-14,2022-04-13,2022-04-15,9,9
PO017681,SUP031,SITE01,P00180,2022-03-21,2022-04-17,2022-04-20,4,2
PO017682,SUP031,SITE01,P00180,2022-05-02,2022-06-05,2022-06-03,6,6
PO017683,SUP031,SITE01,P00180,2022-05-16,2022-06-20,2022-06-18,5,5
PO017684,SUP031,SITE01,P00180,2022-06-27,2022-07-28,2022-07-25,6,6
PO017685,SUP031,SITE01,P00180,2022-10-24,2022-11-28,2022-12-01,6,4
PO017686,SUP031,SITE01,P00180,2023-03-20,2023-04-24,2023-04-23,13,13
PO017687,SUP031,SITE01,P00180,2023-06-26,2023-07-25,2023-07-24,9,8
PO017688,SUP031,SITE01,P00180,2024-02-26,2024-03-28,2024-03-25,11,11
PO017689,SUP031,SITE01,P00180,2024-04-08,2024-05-11,2024-05-13,10,10
PO017690,SUP031,SITE01,P00180,2024-04-22,2024-05-29,2024-05-30,9,9
PO017691,SUP031,SITE01,P00180,2024-06-24,2024-07-31,2024-07-30,9,9
PO017692,SUP031,SITE01,P00180,2024-07-29,2024-08-31,2024-09-01,12,12
PO017693,SUP031,SITE01,P00180,2024-09-09,2024-10-12,2024-10-10,8,8
PO017694,SUP031,SITE02,P00180,2022-07-04,2022-08-03,2022-08-02,4,4
PO017695,SUP031,SITE02,P00180,2022-08-29,2022-10-02,2022-10-02,12,12
PO017696,SUP031,SITE02,P00180,2022-10-10,2022-11-13,2022-11-16,7,7
PO017697,SUP031,SITE02,P00180,2022-12-19,2023-01-20,2023-01-20,13,13
PO017698,SUP031,SITE02,P00180,2023-02-13,2023-03-19,2023-03-17,6,6
PO017699,SUP031,SITE02,P00180,2023-05-15,2023-06-17,2023-06-14,5,5
PO017700,SUP031,SITE02,P00180,2023-05-22,2023-06-24,2023-06-21,10,10
PO017701,SUP031,SITE02,P00180,2023-09-11,2023-10-15,2023-10-20,6,6
PO017702,SUP031,SITE02,P00180,2023-09-18,2023-10-25,2023-10-22,6,6
PO017703,SUP031,SITE02,P00180,2023-12-18,2024-01-18,2024-01-18,4,3
PO017704,SUP031,SITE02,P00180,2023-12-25,2024-01-28,2024-02-02,5,5
PO017705,SUP031,SITE02,P00180,2024-02-12,2024-03-12,2024-03-14,3,3
PO017706,SUP031,SITE02,P00180,2024-09-23,2024-10-18,2024-10-15,7,7
PO017707,SUP031,SITE02,P00180,2024-11-11,2024-12-20,2024-12-22,5,5
PO017708,SUP031,SITE03,P00180,2022-03-07,2022-04-06,2022-04-04,7,7
PO017709,SUP031,SITE03,P00180,2022-04-18,2022-05-21,2022-05-21,3,2
PO017710,SUP031,SITE03,P00180,2022-06-27,2022-08-01,2022-08-06,4,4
PO017711,SUP031,SITE03,P00180,2022-09-19,2022-10-23,2022-10-24,3,3
PO017712,SUP031,SITE03,P00180,2022-10-24,2022-11-26,2022-11-23,10,10
PO017713,SUP031,SITE03,P00180,2023-06-05,2023-07-04,2023-07-07,11,11
PO017714,SUP031,SITE03,P00180,2023-06-19,2023-07-20,2023-07-24,5,5
PO017715,SUP031,SITE03,P00180,2023-08-28,2023-09-30,2023-10-03,6,6
PO017716,SUP031,SITE03,P00180,2023-10-23,2023-11-26,2023-11-23,5,5
PO017717,SUP031,SITE03,P00180,2024-02-05,2024-03-11,2024-03-09,4,4
PO017718,SUP031,SITE04,P00180,2022-03-28,2022-04-27,2022-04-24,10,8
PO017719,SUP031,SITE04,P00180,2022-05-23,2022-06-25,2022-06-29,2,2
PO017720,SUP031,SITE04,P00180,2022-06-20,2022-07-24,2022-07-21,5,5
PO017721,SUP031,SITE04,P00180,2022-09-05,2022-10-09,2022-10-06,10,10
PO017722,SUP031,SITE04,P00180,2022-12-05,2023-01-10,2023-01-11,5,5
PO017723,SUP031,SITE04,P00180,2023-05-01,2023-06-05,2023-06-03,12,12
PO017724,SUP031,SITE04,P00180,2023-05-29,2023-06-25,2023-07-01,5,5
PO017725,SUP031,SITE04,P00180,2023-08-21,2023-09-24,2023-09-28,7,7
PO017726,SUP031,SITE04,P00180,2023-10-16,2023-11-18,2023-11-19,24,24
PO017727,SUP031,SITE04,P00180,2023-10-23,2023-11-24,2023-11-24,8,8
PO017728,SUP031,SITE04,P00180,2023-12-18,2024-01-25,2024-01-22,16,16
PO017729,SUP031,SITE04,P00180,2024-07-08,2024-08-17,2024-08-15,10,10
PO017730,SUP031,SITE04,P00180,2024-08-12,2024-09-13,2024-09-15,12,12
PO017731,SUP031,SITE04,P00180,2024-09-30,2024-11-02,2024-11-02,13,10
PO017732,SUP031,SITE04,P00180,2024-10-21,2024-11-23,2024-11-20,14,14
PO017733,SUP031,SITE05,P00180,2022-07-04,2022-08-04,2022-08-01,15,15
PO017734,SUP031,SITE05,P00180,2023-03-06,2023-04-05,2023-04-05,9,9
PO017735,SUP031,SITE05,P00180,2023-08-07,2023-09-04,2023-09-05,6,6
PO017736,SUP031,SITE05,P00180,2023-09-25,2023-10-24,2023-10-24,3,3
PO017737,SUP031,SITE05,P00180,2023-11-06,2023-12-06,2023-12-09,6,6
PO017738,SUP031,SITE05,P00180,2023-12-04,2024-01-04,2024-01-01,3,3
PO017739,SUP031,SITE05,P00180,2024-01-22,2024-02-24,2024-02-21,4,4
PO017740,SUP031,SITE05,P00180,2024-05-13,2024-06-10,2024-06-07,5,5
PO017741,SUP031,SITE05,P00180,2024-06-03,2024-07-10,2024-07-13,4,4
PO017742,SUP031,SITE05,P00180,2024-07-08,2024-08-09,2024-08-14,6,6
PO017743,SUP031,SITE06,P00180,2022-02-14,2022-03-22,2022-03-24,9,9
PO017744,SUP031,SITE06,P00180,2022-03-14,2022-04-14,2022-04-18,18,18
PO017745,SUP031,SITE06,P00180,2022-05-23,2022-06-21,2022-06-20,5,5
PO017746,SUP031,SITE06,P00180,2022-05-30,2022-07-04,2022-07-03,20,20
PO017747,SUP031,SITE06,P00180,2022-06-27,2022-08-02,2022-08-02,18,18
PO017748,SUP031,SITE06,P00180,2022-08-01,2022-09-03,2022-09-01,12,12
PO017749,SUP031,SITE06,P00180,2022-09-05,2022-10-08,2022-10-08,13,13
PO017750,SUP031,SITE06,P00180,2022-10-24,2022-11-24,2022-11-21,28,28
PO017751,SUP031,SITE06,P00180,2022-12-05,2023-01-05,2023-01-06,20,20
PO017752,SUP031,SITE06,P00180,2023-05-29,2023-06-24,2023-06-24,10,10
PO017753,SUP031,SITE06,P00180,2023-06-05,2023-07-08,2023-07-11,14,14
PO017754,SUP031,SITE06,P00180,2023-06-12,2023-07-17,2023-07-14,14,14
PO017755,SUP031,SITE06,P00180,2023-08-07,2023-09-07,2023-09-05,7,7
PO017756,SUP031,SITE06,P00180,2023-09-04,2023-10-02,2023-10-08,16,16
PO017757,SUP031,SITE06,P00180,2024-01-08,2024-02-09,2024-02-13,16,15
PO017758,SUP031,SITE06,P00180,2024-03-11,2024-04-14,2024-04-13,5,5
PO017759,SUP031,SITE06,P00180,2024-04-15,2024-05-21,2024-05-20,10,10
PO017760,SUP031,SITE06,P00180,2024-05-13,2024-06-16,2024-06-22,10,10
PO017761,SUP031,SITE06,P00180,2024-05-20,2024-06-21,2024-06-19,28,28
PO017762,SUP031,SITE06,P00180,2024-06-17,2024-07-16,2024-07-19,8,8
PO017763,SUP031,SITE06,P00180,2024-08-19,2024-09-21,2024-09-20,5,5
PO017764,SUP031,SITE06,P00180,2024-08-26,2024-10-03,2024-10-03,12,12
PO017765,SUP031,SITE06,P00180,2024-09-23,2024-10-24,2024-10-24,15,15
PO017766,SUP031,SITE06,P00180,2024-11-25,2024-12-28,2024-12-25,8,8
PO017767,SUP025,SITE01,P00181,2022-02-21,2022-04-03,2022-04-12,6,4
PO017768,SUP025,SITE01,P00181,2022-03-07,2022-04-11,2022-04-14,11,11
PO017769,SUP025,SITE01,P00181,2022-04-04,2022-05-15,2022-05-15,4,4
PO017770,SUP025,SITE01,P00181,2022-06-06,2022-07-22,2022-07-26,2,2
PO017771,SUP025,SITE01,P00181,2022-09-26,2022-11-11,2022-11-10,8,8
PO017772,SUP025,SITE01,P00181,2022-10-10,2022-11-24,2022-11-25,14,14
PO017773,SUP025,SITE01,P00181,2022-12-12,2023-01-20,2023-01-25,11,10
PO017774,SUP025,SITE01,P00181,2022-12-19,2023-02-01,2023-02-07,9,6
PO017775,SUP025,SITE01,P00181,2023-01-02,2023-02-09,2023-02-09,4,4
PO017776,SUP025,SITE01,P00181,2023-05-08,2023-06-17,2023-06-18,7,6
PO017777,SUP025,SITE01,P00181,2023-06-12,2023-07-22,2023-07-23,11,11
PO017778,SUP025,SITE01,P00181,2023-08-14,2023-09-24,2023-09-25,4,4
PO017779,SUP025,SITE01,P00181,2023-09-18,2023-11-03,2023-11-06,2,1
PO017780,SUP025,SITE01,P00181,2024-02-26,2024-04-05,2024-04-09,15,15
PO017781,SUP025,SITE01,P00181,2024-03-04,2024-04-15,2024-04-21,10,10
PO017782,SUP025,SITE01,P00181,2024-04-01,2024-05-07,2024-05-13,17,17
